iso3_code,country,year,value
COL,Colombia,2020,12.6973463365727
CZE,Czechia,2020,1.21139053211771
DEU,Germany,2020,1.60324582202494
DNK,Denmark,2020,19.3392458797237
ESP,Spain,2020,0.538065060392999
FIN,Finland,2020,8.56803274306667
FRA,France,2020,17.1157869202309
GTM,Guatemala,2020,20.0371627841858
GUY,Guyana,2020,0.0
HND,Honduras,2020,4.04032717235742
HRV,Croatia,2020,0.944946622327671
HUN,Hungary,2020,0.0
ITA,Italy,2020,1.30689411277046
KNA,Saint Kitts and Nevis,2020,0.0
LTU,Lithuania,2020,0.305547715286056
LVA,Latvia,2020,0.341586830233623
MAR,Morocco,2020,1.46169007752804
MEX,Mexico,2020,5.28591687428452
NOR,Norway,2020,22.8178790431236
PAN,Panama,2020,10.6572026983665
POL,Poland,2020,2.3057672557992
SVK,Slovakia,2020,0.450381895698684
SVN,Slovenia,2020,0.0
SWE,Sweden,2020,24.7817916217965
ATG,Antigua and Barbuda,2021,52.3685378931909
AUT,Austria,2021,0.407978611041352
BHS,Bahamas,2021,0.0
BOL,Bolivia (Plurinational State of),2021,1.31887710469413
CAN,Canada,2021,0.0157023853624457
CHE,Switzerland,2021,1.78166154284717
COL,Colombia,2021,12.9939655612432
CZE,Czechia,2021,1.09801741397828
DEU,Germany,2021,1.79818883177831
DNK,Denmark,2021,21.3121451943944
ESP,Spain,2021,0.861666447553136
FIN,Finland,2021,8.72735930373931
FRA,France,2021,21.9636866422836
GTM,Guatemala,2021,25.4982102283905
GUY,Guyana,2021,0.0
HND,Honduras,2021,6.09702096854265
HRV,Croatia,2021,0.793197537914842
HUN,Hungary,2021,0.0
ITA,Italy,2021,1.56070882935861
KNA,Saint Kitts and Nevis,2021,4.44780500822844
LTU,Lithuania,2021,0.152254856358962
MEX,Mexico,2021,5.67927033896354
NOR,Norway,2021,26.2078040609267
POL,Poland,2021,2.62417028913314
SVK,Slovakia,2021,0.413808254797542
SVN,Slovenia,2021,0.0
SWE,Sweden,2021,24.4181260709757
VAT,Holy See,2021,0.0
ATG,Antigua and Barbuda,2022,70.183382386235
AUT,Austria,2022,0.246598205773873
BHS,Bahamas,2022,0.0
BLZ,Belize,2022,0.0
BOL,Bolivia (Plurinational State of),2022,2.04831698960834
CAN,Canada,2022,0.0207443535619909
CHE,Switzerland,2022,1.46613323852338
COL,Colombia,2022,17.6511877394936
CZE,Czechia,2022,1.71034946715488
DEU,Germany,2022,2.19456817396523
DNK,Denmark,2022,20.7776813640378
ESP,Spain,2022,1.41362977547131
FIN,Finland,2022,11.8779146522795
FRA,France,2022,25.3573016293997
GTM,Guatemala,2022,27.5773418187794
GUY,Guyana,2022,0.0
HND,Honduras,2022,4.63051173227444
HRV,Croatia,2022,0.743415068280019
HUN,Hungary,2022,0.0
IRL,Ireland,2022,0.276671968228572
ITA,Italy,2022,2.01995637890459
KNA,Saint Kitts and Nevis,2022,0.0
LTU,Lithuania,2022,0.377018462594113
MAR,Morocco,2022,2.65427756072423
MEX,Mexico,2022,11.1487308887784
NOR,Norway,2022,19.9181248757389
POL,Poland,2022,3.42399235519798
SVK,Slovakia,2022,0.448989549019931
SVN,Slovenia,2022,0.0
SWE,Sweden,2022,23.8646397632628
VAT,Holy See,2022,0.0
AUT,Austria,2013,0.57586370918422
CAN,Canada,2013,0.0
CHE,Switzerland,2013,14.3834540949254
COL,Colombia,2013,10.1995453806671
CZE,Czechia,2013,0.729454970884927
FIN,Finland,2013,63.353928784326
SWE,Sweden,2013,142.046842404506
AUT,Austria,2014,0.160206400772103
CAN,Canada,2014,0.0
CHE,Switzerland,2014,13.6183792100471
COL,Colombia,2014,10.1066326210366
CZE,Czechia,2014,0.729386281291373
DEU,Germany,2014,7.64512446782521
FIN,Finland,2014,64.5673510073245
SWE,Sweden,2014,318.851031825347
AUT,Austria,2015,0.249603414211647
BLZ,Belize,2015,104.443359237168
BOL,Bolivia (Plurinational State of),2015,43.9806335132976
CAN,Canada,2015,0.0
CHE,Switzerland,2015,9.36566606550399
COL,Colombia,2015,10.9144298384174
CZE,Czechia,2015,1.06584301310454
DEU,Germany,2015,6.19545630465482
FIN,Finland,2015,78.0487804878049
ITA,Italy,2015,11.5358820789045
LTU,Lithuania,2015,1.21205973923492
NOR,Norway,2015,19.8613006242539
NZL,New Zealand,2015,104.346474698755
SWE,Sweden,2015,278.371301254141
VEN,Venezuela (Bolivarian Republic of),2015,0.0065024999999187
AUT,Austria,2016,1.34988639018669
AZE,Azerbaijan,2016,1.41804832826873
BLZ,Belize,2016,95.0105644014196
BOL,Bolivia (Plurinational State of),2016,44.3077238114629
CAN,Canada,2016,0.0
CHE,Switzerland,2016,9.65301321291673
COL,Colombia,2016,6.29043422546475
CZE,Czechia,2016,1.12170698377572
DEU,Germany,2016,5.20774780711891
ESP,Spain,2016,10.1198520227481
FIN,Finland,2016,88.4367037424218
FRA,France,2016,71.7028505485802
HRV,Croatia,2016,17.0217250842167
HUN,Hungary,2016,0.0974578509413356
ITA,Italy,2016,11.410098731935
LTU,Lithuania,2016,0.51680254266851
LVA,Latvia,2016,1.03790377405401
MNG,Mongolia,2016,2.35137896946245
NOR,Norway,2016,29.5122419049594
NZL,New Zealand,2016,115.446101755996
POL,Poland,2016,14.6895399971818
SWE,Sweden,2016,321.286973779473
VEN,Venezuela (Bolivarian Republic of),2016,1.54986256593697
AUT,Austria,2017,1.38619196299315
AZE,Azerbaijan,2017,1.74017794199322
BHS,Bahamas,2017,1.48146684971013
BOL,Bolivia (Plurinational State of),2017,37.3282160646648
CAN,Canada,2017,0.0539231621361909
CHE,Switzerland,2017,15.6236089621807
COL,Colombia,2017,6.21970027206875
DEU,Germany,2017,4.6980252206248
ESP,Spain,2017,9.21893022769939
FIN,Finland,2017,94.358067919188
FRA,France,2017,80.6699264910178
HUN,Hungary,2017,0.117338676675917
ITA,Italy,2017,13.24014537899
KNA,Saint Kitts and Nevis,2017,169.281585466557
LTU,Lithuania,2017,0.196804743781544
LVA,Latvia,2017,1.61926737676304
MEX,Mexico,2017,27.5244871123237
MNG,Mongolia,2017,0.0
NOR,Norway,2017,153.127161049553
NZL,New Zealand,2017,120.875553721531
OMN,Oman,2017,0.0
POL,Poland,2017,14.6038878168627
SWE,Sweden,2017,338.779684516908
VEN,Venezuela (Bolivarian Republic of),2017,1.3509644587231
AUT,Austria,2018,1.13503475042422
AZE,Azerbaijan,2018,1.57623734631686
BHS,Bahamas,2018,1.9614621719761
BOL,Bolivia (Plurinational State of),2018,46.2862826707658
CAN,Canada,2018,0.133119802071089
CHE,Switzerland,2018,15.3720490032973
COL,Colombia,2018,6.04952491971726
DEU,Germany,2018,5.17239622687556
ESP,Spain,2018,10.973943999993
FIN,Finland,2018,109.468350262935
FRA,France,2018,96.8770660122393
GUY,Guyana,2018,0.495465867975687
HRV,Croatia,2018,7.71681863846561
HUN,Hungary,2018,0.0196031595196324
ITA,Italy,2018,14.1366820051932
KNA,Saint Kitts and Nevis,2018,127.832415826478
LTU,Lithuania,2018,0.265634940557541
LVA,Latvia,2018,2.40338280937185
MEX,Mexico,2018,34.6364364487554
MNG,Mongolia,2018,0.0
NOR,Norway,2018,154.076421905265
NZL,New Zealand,2018,135.08260859976
OMN,Oman,2018,0.0
POL,Poland,2018,15.2977356075391
SWE,Sweden,2018,344.359153521193
VEN,Venezuela (Bolivarian Republic of),2018,1.43744714179108
AUT,Austria,2019,1.59560764672803
AZE,Azerbaijan,2019,1.18039514598295
CAN,Canada,2019,0.152497453423991
CHE,Switzerland,2019,7.91063297785601
DEU,Germany,2019,5.6078739088938
DNK,Denmark,2019,140.981882852578
ESP,Spain,2019,6.92754781442599
FIN,Finland,2019,93.3509448295916
FRA,France,2019,108.991684136583
GUY,Guyana,2019,0.0
HRV,Croatia,2019,12.5831820931639
HUN,Hungary,2019,0.0
ITA,Italy,2019,14.1996150326591
KNA,Saint Kitts and Nevis,2019,173.053152039555
LTU,Lithuania,2019,2.6088753940907
LVA,Latvia,2019,2.42433410815051
MEX,Mexico,2019,45.5213468242334
NOR,Norway,2019,140.762246607688
POL,Poland,2019,16.6232362808561
SVN,Slovenia,2019,0.0
SWE,Sweden,2019,199.437227323507
AUT,Austria,2020,1.98573601691582
AZE,Azerbaijan,2020,0.749788473136521
CAN,Canada,2020,0.161395679026374
CHE,Switzerland,2020,8.33815227234748
CZE,Czechia,2020,9.53361107297147
DEU,Germany,2020,6.52849537656044
DNK,Denmark,2020,142.833111485918
ESP,Spain,2020,5.94339027921425
FIN,Finland,2020,96.4792230206573
FRA,France,2020,107.873295359081
GUY,Guyana,2020,0.0
HRV,Croatia,2020,5.12422962697804
HUN,Hungary,2020,0.0
ITA,Italy,2020,13.3525999258942
KNA,Saint Kitts and Nevis,2020,197.685433054652
LTU,Lithuania,2020,1.47984717214659
LVA,Latvia,2020,1.5642269126218
MAR,Morocco,2020,3.4506670553498
NOR,Norway,2020,140.446883607411
POL,Poland,2020,13.2046079960237
SVN,Slovenia,2020,0.0
SWE,Sweden,2020,170.56047310606
AUT,Austria,2021,1.20744828745963
BHS,Bahamas,2021,0.968736452826167
CAN,Canada,2021,0.175722586133074
CHE,Switzerland,2021,8.8479128161333
COL,Colombia,2021,22.4195316799077
CZE,Czechia,2021,10.6751408556743
DEU,Germany,2021,6.79602250512291
DNK,Denmark,2021,183.251810686234
ESP,Spain,2021,7.6113345491298
FIN,Finland,2021,118.748551547772
FRA,France,2021,144.030607626906
GUY,Guyana,2021,0.0
HRV,Croatia,2021,6.14694644288503
HUN,Hungary,2021,0.0
ITA,Italy,2021,14.9235035532852
KNA,Saint Kitts and Nevis,2021,65.8978583196046
LTU,Lithuania,2021,1.28300314572113
MEX,Mexico,2021,39.7832414089194
NOR,Norway,2021,157.54345645194
POL,Poland,2021,14.3700035565248
SVN,Slovenia,2021,0.0
SWE,Sweden,2021,167.719211986415
VAT,Holy See,2021,0.0
AUT,Austria,2022,1.95483059818142
BHS,Bahamas,2022,0.0
BLZ,Belize,2022,0.0
CAN,Canada,2022,0.245663734405567
CHE,Switzerland,2022,9.50991629014777
COL,Colombia,2022,20.4356155800828
CZE,Czechia,2022,11.10673638346
DEU,Germany,2022,9.03119717256117
DNK,Denmark,2022,175.96537449011
ESP,Spain,2022,9.73596134453626
FIN,Finland,2022,121.187782297316
FRA,France,2022,160.726915982738
GUY,Guyana,2022,4.98497386449417
HRV,Croatia,2022,6.86817937905729
HUN,Hungary,2022,0.0
IRL,Ireland,2022,1.51166101118106
ITA,Italy,2022,17.4961467014863
KNA,Saint Kitts and Nevis,2022,131.717055300582
LTU,Lithuania,2022,0.536651809237723
MAR,Morocco,2022,6.27313675467868
NOR,Norway,2022,141.30273880782
POL,Poland,2022,14.5133952040736
SVN,Slovenia,2022,0.0
SWE,Sweden,2022,165.010100699752
VAT,Holy See,2022,0.0
